tau1	tau2	tau3	tau4	p1	p2	p3	p4	g1	g2	g3	g4
1.87173	2.31116	9.80764	3.77042	3.07108	-0.515295	-0.906745	-1.64904	0.06033	0.193575	0.331141	0.963331
1.45232	7.76339	5.92775	4.90783	3.72341	-1.54334	-1.41314	-0.766923	0.913558	0.0764844	0.0924009	0.182537
6.41067	8.32036	8.53198	6.48405	3.37275	-1.27228	-1.1821	-0.918377	0.453405	0.217071	0.123968	0.766873
3.55086	1.07493	9.26369	8.57028	4.21273	-1.28335	-1.16925	-1.76013	0.928601	0.377667	0.671699	0.982238
3.00191	5.13115	2.42496	3.42261	3.10168	-1.85772	-0.737222	-0.50674	0.759323	0.261568	0.743765	0.382901
2.61836	1.2903	9.0611	6.22153	3.16904	-1.47998	-0.787948	-0.901109	0.844997	0.789385	0.400666	0.221744
2.4127	3.30422	3.09709	1.44961	2.90753	-1.08314	-0.994341	-0.830053	0.442629	0.0805774	0.617472	0.562298
1.15143	7.08717	2.67547	3.71737	4.00979	-1.785	-1.5707	-0.654083	0.717166	0.0848664	0.760975	0.731144
4.92015	6.08773	8.91076	9.07035	2.76866	-1.71177	-0.538246	-0.51865	0.339379	0.44883	0.964452	0.995029
7.70126	3.86387	9.96087	9.54105	5.03522	-1.8813	-1.61455	-1.53937	0.444387	0.865425	0.212377	0.485572
2.646	4.64721	3.27117	4.80591	4.96858	-1.06449	-1.91287	-1.99123	0.397594	0.985368	0.0675756	0.118426
3.94612	1.60546	7.95588	5.07313	3.26554	-0.843386	-1.1602	-1.26195	0.536531	0.386628	0.898548	0.793668
4.92561	7.54386	3.60246	5.9436	3.5884	-1.10345	-0.753639	-1.73131	0.58454	0.698125	0.11627	0.762804
5.06942	1.16074	4.45812	6.61933	3.85388	-1.13529	-1.79694	-0.921649	0.502849	0.902369	0.0581233	0.743225
4.73683	2.24646	9.48834	6.8684	3.28665	-1.90922	-0.615343	-0.76209	0.270787	0.632521	0.984528	0.911368
8.57184	8.97731	8.81103	0.706096	3.69359	-1.59101	-0.512857	-1.58971	0.115683	0.633736	0.990784	0.527757
3.87039	5.26881	1.57707	2.04248	4.47241	-0.937421	-1.7613	-1.77368	0.775178	0.476707	0.629642	0.596598
5.32792	8.02201	8.34986	0.594034	3.19467	-0.587806	-1.53638	-1.07048	0.624762	0.957752	0.376178	0.93293
8.7995	3.08569	4.80743	8.47372	3.13275	-0.908967	-1.17572	-1.04806	0.7244	0.723532	0.75568	0.773894
5.7398	4.6905	6.76048	8.55712	3.4611	-1.58702	-1.16682	-0.70726	0.42795	0.268135	0.858123	0.747933
2.04924	5.53432	3.96529	9.98174	3.98754	-1.56691	-1.47256	-0.948074	0.921399	0.247293	0.172307	0.247992
3.29593	7.78951	4.58096	4.63328	4.12197	-1.21505	-1.37764	-1.52928	0.535751	0.364101	0.938136	0.494724
8.64051	7.38722	5.19764	2.94681	4.32796	-1.59695	-1.9028	-0.828214	0.258509	0.623601	0.721638	0.138605
5.82215	4.09625	5.68566	3.40667	3.32525	-0.942779	-1.27922	-1.10326	0.394527	0.133836	0.601071	0.139689
9.80485	7.27842	2.99402	9.51251	3.39246	-1.0482	-1.70643	-0.637823	0.325402	0.210637	0.242528	0.127612
4.70925	2.96576	9.34287	4.80281	4.38007	-0.970583	-1.4426	-1.96689	0.902538	0.19847	0.981595	0.835915
7.83281	8.30671	2.67577	2.45591	4.96865	-1.83105	-1.94601	-1.19159	0.953913	0.448972	0.405544	0.129518
5.42413	3.08466	8.59881	6.19466	3.83376	-1.46016	-1.07368	-1.29993	0.824756	0.15554	0.8974	0.829268
4.21009	2.47122	8.14118	2.68171	3.85524	-1.02014	-1.03539	-1.79971	0.35537	0.895356	0.774607	0.848244
6.48814	9.60563	6.92989	9.71755	4.48698	-1.07113	-1.9741	-1.44175	0.732247	0.620602	0.459089	0.399263
4.5555	1.19673	6.0294	1.08695	4.11039	-1.77284	-0.505984	-1.83157	0.198003	0.479902	0.0637175	0.182736
8.12798	0.530283	7.04707	8.68411	2.74791	-1.32981	-0.692759	-0.725344	0.0925371	0.958333	0.536177	0.475587
9.8937	6.41025	8.12955	9.74353	4.39546	-1.48935	-1.7278	-1.17832	0.651764	0.687188	0.48888	0.772657
3.81673	3.98148	3.56742	4.52942	3.394	-1.85807	-0.609834	-0.926096	0.278803	0.576769	0.29553	0.545796
2.50711	1.81016	4.08873	7.83538	4.2653	-1.47163	-1.56888	-1.22479	0.277001	0.56185	0.304106	0.0652319
6.9767	7.48083	7.57549	8.72434	4.37474	-1.85628	-1.57629	-0.942172	0.237738	0.944397	0.393424	0.558457
1.74035	3.52005	1.69186	7.99227	4.90049	-1.5062	-1.43028	-1.964	0.466896	0.494451	0.871391	0.554193
3.05071	8.0798	0.862404	4.66894	3.90691	-1.07454	-1.1415	-1.69087	0.263852	0.158324	0.483875	0.395479
2.82858	1.90513	1.74186	4.69855	2.61582	-0.608033	-0.988047	-1.01974	0.389824	0.55568	0.260908	0.740907
4.16528	5.34905	6.16099	1.87373	3.33928	-1.83969	-0.881495	-0.618093	0.372143	0.178354	0.119307	0.691669
6.68249	5.74043	6.74731	1.59705	4.20276	-1.24962	-1.70769	-1.24544	0.144778	0.323533	0.205589	0.107797
7.50387	1.64823	0.99284	9.14815	4.13936	-1.07599	-1.35241	-1.71096	0.139161	0.96152	0.224327	0.138246
7.65334	7.51834	4.33892	6.30852	4.55831	-1.55948	-1.90396	-1.09487	0.930048	0.668555	0.80633	0.866414
7.78563	2.79265	5.11647	1.19832	5.03182	-1.59304	-1.52816	-1.91062	0.0984856	0.981527	0.334767	0.164596
9.9486	5.09943	1.4402	7.26629	3.84748	-1.0842	-1.48948	-1.27381	0.995784	0.655018	0.607749	0.94795
4.45175	2.31644	5.80391	6.7982	4.07001	-1.92908	-0.692385	-1.44855	0.331311	0.565444	0.441175	0.85439
3.20563	0.734354	0.520455	1.68525	3.20734	-0.927374	-1.21863	-1.06133	0.904003	0.224523	0.0833594	0.454253
4.45904	2.25904	3.76127	5.51594	4.10421	-1.53646	-1.66774	-0.900018	0.668735	0.96244	0.658106	0.833485
7.87182	6.12818	6.7507	7.62205	3.75164	-1.96345	-0.615397	-1.17279	0.383492	0.512999	0.697642	0.116832
2.98776	8.07394	2.08032	7.47625	4.25702	-1.38822	-1.42206	-1.44673	0.101917	0.269743	0.836076	0.578138
2.8807	4.05138	6.34318	8.04459	4.21865	-1.04296	-1.60229	-1.57339	0.959548	0.142043	0.911875	0.29043
3.36405	4.3601	5.43709	3.11386	5.04779	-1.8779	-1.20123	-1.96866	0.985063	0.817243	0.690916	0.990943
9.29388	3.85737	1.63058	3.87404	5.08262	-1.96841	-1.48486	-1.62935	0.557447	0.763756	0.344246	0.927268
1.78198	8.72349	7.47657	4.69751	5.21799	-1.89398	-1.46931	-1.8547	0.97668	0.581478	0.256559	0.84565
0.759494	4.45552	4.66665	6.70181	4.34074	-1.37533	-1.9973	-0.968107	0.822746	0.107965	0.873285	0.438308
6.0261	8.48884	4.21439	1.07304	3.95428	-1.34177	-1.6572	-0.955312	0.107604	0.71544	0.973663	0.440991
9.75916	8.60945	7.15079	5.75733	4.64177	-1.55879	-1.90765	-1.17534	0.094917	0.335107	0.976662	0.687361
5.39037	7.84859	8.65948	8.59449	3.59862	-1.61383	-0.991137	-0.99366	0.468662	0.674313	0.479421	0.418388
1.95578	2.59685	1.92852	9.253	4.09209	-1.57379	-1.92044	-0.597861	0.522546	0.419594	0.381772	0.574401
2.34731	3.14421	6.76161	5.20138	2.9979	-0.621337	-1.28688	-1.08968	0.666166	0.879004	0.190114	0.0678675
7.53471	6.05255	3.32209	1.61614	3.82584	-0.989813	-1.8125	-1.02353	0.752003	0.584025	0.57033	0.0815486
6.8938	5.69713	9.82227	4.65971	3.99237	-1.28481	-1.43214	-1.27542	0.229974	0.639962	0.5916	0.392706
7.74192	3.64347	9.34146	4.04272	3.80208	-1.22654	-1.79985	-0.775686	0.0571903	0.415302	0.333612	0.274753
9.00204	4.21636	9.92059	5.64818	3.0293	-0.987449	-1.52394	-0.517919	0.699736	0.70095	0.201291	0.784621
7.99281	7.92275	7.77442	4.95798	3.56668	-1.27241	-1.61133	-0.68293	0.94225	0.973506	0.400792	0.81853
1.63766	1.13967	9.61365	4.94701	3.46936	-1.07476	-0.826059	-1.56854	0.24576	0.397117	0.423309	0.659239
8.93519	3.774	4.25202	1.42145	2.74184	-0.563888	-1.07187	-1.10609	0.273974	0.796069	0.840874	0.738929
8.89841	7.46208	9.80664	3.1357	4.90037	-1.67651	-1.96495	-1.25891	0.396344	0.742315	0.53881	0.278769
0.755011	6.20359	4.51361	9.77763	3.49119	-1.11287	-1.40485	-0.973471	0.964781	0.203355	0.38262	0.299668
7.93027	3.62373	9.03122	2.03918	2.72475	-1.52851	-0.652113	-0.54413	0.598049	0.199032	0.893433	0.587584
0.697744	2.13909	9.28132	3.47643	4.17165	-1.98363	-1.51924	-0.668782	0.965229	0.696224	0.410542	0.0547271
3.492	2.65134	4.2872	5.40817	4.30927	-1.98592	-1.79473	-0.528611	0.886261	0.892014	0.220226	0.507078
9.22209	9.41263	1.69073	2.46585	4.88	-1.63365	-1.69111	-1.55524	0.387013	0.129254	0.168067	0.392393
5.72037	8.0292	6.82092	3.56887	4.96015	-1.47842	-1.74528	-1.73645	0.0867613	0.61921	0.233395	0.653906
5.17853	9.36206	5.5011	8.91884	4.58972	-1.76827	-1.68278	-1.13867	0.64774	0.980957	0.36549	0.159127
0.78579	6.93268	9.23757	8.60248	4.49391	-1.33364	-1.28139	-1.87888	0.974401	0.156956	0.534919	0.936175
3.79992	8.26036	9.99207	8.09956	3.43975	-1.73204	-0.906395	-0.801315	0.304935	0.411023	0.387039	0.358264
1.47392	5.77611	3.38358	5.22005	2.26938	-0.902354	-0.85539	-0.511631	0.265256	0.122955	0.887194	0.654172
4.2864	1.05548	8.56893	8.2355	4.47052	-1.46353	-1.57991	-1.42709	0.672486	0.207025	0.748307	0.327345
0.78701	1.44234	2.40182	5.30341	2.78211	-0.745343	-1.24857	-0.788199	0.0765309	0.544615	0.560095	0.435794
2.81594	1.87779	1.30573	0.573311	4.16342	-1.77303	-0.752298	-1.63809	0.256441	0.295529	0.24092	0.411672
4.03488	1.70919	8.93547	9.3405	4.75021	-1.38272	-1.73214	-1.63534	0.772727	0.543113	0.998663	0.45062
5.74364	9.0763	4.65036	3.51992	4.65354	-1.59351	-1.27207	-1.78797	0.927044	0.133042	0.567951	0.330758
9.67085	4.70793	8.08606	7.65113	4.59233	-1.88333	-1.63692	-1.07208	0.127482	0.519916	0.130021	0.878575
2.56309	4.34367	4.67904	8.44578	3.30348	-0.677215	-1.63289	-0.993366	0.594872	0.442879	0.989029	0.952584
9.47984	0.597945	2.86142	9.50686	3.08447	-1.1484	-1.09604	-0.840026	0.835834	0.732952	0.302532	0.580471
6.43571	6.80021	6.55523	9.79255	4.57136	-1.61559	-1.00461	-1.95115	0.792432	0.708226	0.209411	0.753618
3.03029	4.93612	4.83578	7.82719	3.76932	-1.04268	-1.53264	-1.194	0.334224	0.242607	0.959563	0.0693115
4.2096	0.584784	9.96596	6.26815	3.81609	-0.711219	-1.81474	-1.29014	0.245937	0.471196	0.862045	0.990468
6.64829	3.70334	3.46501	1.18014	5.22582	-1.60667	-1.67618	-1.94298	0.285546	0.118494	0.369871	0.0583322
6.32445	1.82012	2.58978	7.88917	4.43299	-1.23278	-1.70412	-1.49609	0.307213	0.0997393	0.767044	0.42926
9.95227	8.34763	1.78722	8.65866	2.52497	-0.606895	-0.636397	-1.28168	0.278151	0.0958744	0.772223	0.258195
5.42754	6.78674	0.823009	4.28117	4.46241	-1.7051	-0.921356	-1.83595	0.795684	0.176874	0.479912	0.733665
2.31218	4.86047	6.08687	6.92609	5.62085	-1.91863	-1.70572	-1.9965	0.228412	0.982285	0.677163	0.613066
1.97878	4.8575	5.97601	1.03805	3.08921	-0.770632	-1.45559	-0.862989	0.66008	0.967705	0.13323	0.538261
8.38567	1.72302	4.96555	1.90938	4.99712	-1.45184	-1.95108	-1.5942	0.559602	0.0903076	0.555161	0.156877
9.00095	3.18132	2.91833	1.45062	4.04823	-1.53122	-1.16257	-1.35444	0.722959	0.0589177	0.786967	0.546263
3.64612	0.66789	0.606376	6.1021	1.93032	-0.593186	-0.744967	-0.592164	0.829407	0.411789	0.522686	0.799689
3.48405	3.26158	3.06193	2.98494	4.28055	-1.01896	-1.37221	-1.88937	0.487419	0.902059	0.59931	0.802854
9.26506	0.89477	7.87584	1.23947	4.11289	-1.29748	-1.25386	-1.56156	0.966312	0.676272	0.963028	0.770446
8.7436	7.87625	7.93657	8.99538	4.30642	-0.979869	-1.53874	-1.78781	0.108579	0.453368	0.863337	0.998109
1.16293	7.64555	9.94997	7.08368	4.9935	-1.25558	-1.76762	-1.9703	0.402296	0.350119	0.520787	0.547743
4.00487	6.02805	7.57282	8.48378	3.34533	-0.762848	-0.893249	-1.68923	0.232931	0.474836	0.0959624	0.188803
5.72128	7.89011	8.69478	4.17738	2.82342	-1.11303	-1.06852	-0.641865	0.854674	0.687525	0.984706	0.886792
4.64604	1.91907	9.50197	3.96933	3.05081	-0.876982	-1.61984	-0.553988	0.569421	0.371761	0.345871	0.0713982
6.07456	0.839139	3.9674	4.49927	3.64199	-1.11499	-1.04836	-1.47864	0.670174	0.109237	0.254634	0.690922
9.49418	4.47523	2.18975	4.60987	4.21713	-1.82529	-1.38488	-1.00696	0.479551	0.262127	0.142663	0.664295
4.6626	3.24292	1.40744	5.25638	3.79909	-1.00258	-1.53212	-1.26439	0.593701	0.546835	0.44233	0.778088
9.28294	5.78757	2.9436	2.19384	4.17264	-1.53503	-1.00294	-1.63467	0.308305	0.476584	0.952261	0.439002
8.922	5.52838	2.94874	2.75824	4.29029	-1.70492	-1.88979	-0.695586	0.710176	0.928349	0.619566	0.998657
6.0012	3.76998	4.50398	8.81777	4.35165	-1.17476	-1.88436	-1.29253	0.347328	0.288725	0.540841	0.764683
5.40131	9.21304	4.96665	4.15203	5.45766	-1.88233	-1.63205	-1.94328	0.855823	0.693587	0.89312	0.150108
7.19341	5.62518	6.06888	5.21094	3.73119	-1.43133	-0.963177	-1.33668	0.577775	0.149666	0.126382	0.262116
1.1959	2.77705	8.86448	2.53461	4.67762	-1.53481	-1.92446	-1.21835	0.90376	0.275216	0.135013	0.586134
7.09351	1.21331	9.31886	6.54303	4.13372	-1.54266	-1.29525	-1.29582	0.149799	0.0873742	0.229194	0.214672
4.16295	2.73322	8.53935	5.88011	3.42592	-1.02801	-1.0361	-1.36181	0.560442	0.2863	0.674879	0.157837
5.70642	1.79616	9.27856	7.51695	3.42037	-1.19274	-1.44278	-0.784849	0.510284	0.424999	0.630422	0.574712
9.42725	2.83603	3.42237	3.94081	4.22761	-1.35038	-1.12068	-1.75655	0.768944	0.160728	0.840538	0.957978
8.60093	8.20166	3.66561	2.82778	4.32471	-1.88607	-1.50523	-0.933417	0.866782	0.396673	0.954254	0.709255
6.30695	6.87984	2.69071	6.2803	4.72572	-1.21321	-1.99795	-1.51456	0.992096	0.84333	0.66058	0.69588
6.12253	3.55057	9.02573	4.07229	2.45619	-1.11882	-0.636228	-0.701139	0.919075	0.466597	0.0732291	0.415287
7.70889	8.56232	1.21693	7.39703	3.88417	-1.57779	-0.756625	-1.54976	0.331876	0.892566	0.845117	0.176652
6.71539	7.69645	2.91672	2.22069	3.18658	-1.16932	-1.17206	-0.845201	0.462944	0.880517	0.347928	0.722042
3.21366	1.11113	6.87179	2.66256	3.11376	-0.841452	-0.764939	-1.50737	0.95252	0.477758	0.687488	0.998499
2.75333	8.40906	9.53595	0.65988	3.21298	-1.54321	-0.983352	-0.686422	0.262925	0.516358	0.17691	0.586622
6.31131	4.04871	1.12153	0.924733	2.69531	-1.50352	-0.557503	-0.634287	0.732953	0.626212	0.0996846	0.85083
9.95676	7.25033	0.7255	7.63274	3.27878	-1.19466	-1.28638	-0.797737	0.501828	0.398335	0.7924	0.980767
5.95916	3.16557	1.50199	8.56427	3.43915	-0.949837	-1.4479	-1.04141	0.0841844	0.195831	0.399744	0.0647328
9.07123	1.02853	2.31383	4.72115	3.13938	-0.995766	-1.49579	-0.647826	0.426731	0.873724	0.495234	0.0522442
3.07122	3.59927	5.3162	7.19588	3.36727	-1.0035	-1.08086	-1.28291	0.630552	0.081486	0.351763	0.306086
3.91189	3.26316	3.54159	9.49308	4.24599	-1.40422	-1.60267	-1.2391	0.297205	0.928706	0.327552	0.370268
6.9757	4.24762	3.89513	3.30757	4.61932	-1.72868	-0.945841	-1.9448	0.994005	0.738604	0.580147	0.175366
7.36519	9.42123	4.80281	3.92743	3.60949	-1.43118	-1.26455	-0.913757	0.475047	0.932847	0.399554	0.893032
1.30706	5.8378	6.41575	8.56778	3.72854	-1.97895	-0.551507	-1.19808	0.145698	0.370722	0.529609	0.118987
2.84096	3.43816	8.8236	0.913808	2.76748	-0.703915	-1.25331	-0.810252	0.77439	0.167071	0.663483	0.442628
2.2632	1.73359	6.46175	8.33038	4.5278	-0.640596	-1.98036	-1.90685	0.842407	0.308283	0.955465	0.345293
7.49885	3.78274	3.86957	4.90303	4.26739	-1.81023	-1.21796	-1.2392	0.465927	0.203799	0.239448	0.996746
0.967094	8.37031	1.09211	3.86633	3.62294	-0.660736	-1.61382	-1.34838	0.104121	0.668036	0.70494	0.566036
7.81364	9.35853	9.32347	4.03238	3.96615	-1.32491	-1.40902	-1.23223	0.833221	0.395792	0.984042	0.795406
3.56683	3.70104	7.25924	0.606002	3.36346	-1.20963	-0.877729	-1.2761	0.705723	0.180772	0.857916	0.181356
7.70983	9.58732	4.24298	3.37871	4.08537	-1.00544	-1.23372	-1.8462	0.989276	0.657709	0.342946	0.22573
9.93124	7.3064	1.09617	6.40628	3.73156	-0.818658	-1.13	-1.78291	0.301543	0.786154	0.432596	0.54195
7.68831	9.88135	3.7268	0.899813	4.51215	-1.67342	-1.39511	-1.44362	0.202438	0.710622	0.584929	0.629536
2.5348	4.28777	6.1644	6.56502	3.07342	-0.813923	-1.076	-1.1835	0.987883	0.754394	0.0717206	0.386065
9.94698	6.92563	2.30492	5.43048	3.29908	-1.30597	-1.2919	-0.701211	0.880485	0.902995	0.153187	0.824756
0.929906	0.668789	9.88143	5.13031	3.44375	-0.921441	-1.50955	-1.01277	0.0677077	0.677744	0.640487	0.524092
0.895326	5.39751	8.55488	1.30897	4.54061	-1.73638	-1.97892	-0.825307	0.90923	0.616363	0.605183	0.941323
9.72164	4.55396	4.28372	0.655336	3.2598	-1.80672	-0.603143	-0.849935	0.437623	0.586871	0.805871	0.447287
8.5747	1.52751	2.17292	3.11224	4.60427	-1.46536	-1.97371	-1.16519	0.225599	0.968512	0.177505	0.748346
8.82041	8.27142	2.9918	7.30753	4.59264	-1.41015	-1.60396	-1.57854	0.474898	0.828855	0.318281	0.0713701
7.47485	6.5702	5.71528	9.05234	3.05188	-1.9037	-0.571176	-0.577	0.918242	0.654236	0.60474	0.465789
1.77112	6.62118	2.19149	3.87205	4.42409	-1.96139	-1.45683	-1.00587	0.914389	0.256846	0.938503	0.766736
8.93214	0.791007	5.47445	7.07998	3.81364	-0.753498	-1.62892	-1.43122	0.69449	0.669634	0.146944	0.281891
9.638	1.57401	3.43635	4.46564	4.73384	-1.9961	-1.8394	-0.898341	0.1723	0.257548	0.396815	0.467538
8.55279	5.91399	1.77068	3.67694	3.88038	-1.13747	-0.981958	-1.76095	0.919693	0.879841	0.984278	0.602498
1.83916	9.64491	4.17998	9.19951	3.63321	-1.64603	-0.958814	-1.02837	0.395955	0.611884	0.474984	0.737255
5.98052	6.0509	7.37592	7.58672	4.5379	-1.7524	-1.418	-1.3675	0.476375	0.980728	0.315328	0.688251
0.897413	9.21922	2.10221	7.34506	4.60884	-1.94108	-1.17999	-1.48777	0.373813	0.686185	0.806673	0.998813
7.53585	9.39972	2.89036	7.55525	3.67035	-1.81651	-1.19175	-0.662097	0.186332	0.848218	0.684469	0.160297
3.089	3.18357	1.56455	6.1251	4.74972	-1.65633	-1.78434	-1.30904	0.989673	0.744027	0.765464	0.478253
6.40377	7.82483	7.28681	5.66846	4.21447	-0.789389	-1.90629	-1.51879	0.207983	0.798911	0.204274	0.148843
7.69252	8.27442	9.99626	9.07208	2.14935	-0.565695	-0.898272	-0.685384	0.476171	0.474949	0.818786	0.98487
6.38444	1.54377	6.26728	3.0036	4.21187	-1.97691	-1.67719	-0.55778	0.607714	0.554823	0.810212	0.808198
5.29475	8.87639	3.0757	1.59469	3.82762	-1.98985	-1.07854	-0.759233	0.604678	0.671767	0.93454	0.511659
1.32249	0.608154	7.78616	5.06991	2.78335	-1.23558	-0.957854	-0.589914	0.599364	0.334982	0.592443	0.845965
5.06759	1.71072	9.05837	9.14284	3.51032	-1.36443	-0.58477	-1.56113	0.933796	0.0651564	0.610485	0.94163
7.37204	6.24178	8.67146	3.78289	2.85774	-0.686323	-1.3166	-0.854823	0.330494	0.493269	0.900338	0.535688
3.10665	6.50838	5.75936	1.72684	4.2639	-0.877947	-1.38751	-1.99845	0.561214	0.47312	0.871137	0.949787
2.01449	4.82351	0.783932	2.63181	3.7043	-1.8877	-1.10221	-0.714388	0.238652	0.321929	0.932517	0.518816
6.40743	9.56235	9.41212	4.52701	3.18007	-1.44033	-1.21482	-0.524931	0.500144	0.193708	0.789453	0.953354
7.01199	6.35637	9.2859	8.24359	3.78923	-1.18896	-1.4864	-1.11387	0.131485	0.592989	0.870252	0.443699
6.48027	2.71533	4.77446	5.56412	3.23795	-1.13284	-0.992498	-1.11261	0.769699	0.429059	0.157729	0.49656
0.623488	5.94039	9.62051	4.16111	3.35085	-1.52716	-1.27511	-0.548574	0.201373	0.60916	0.408779	0.63134
1.40236	5.23046	3.20844	6.2458	4.49915	-1.8978	-1.22403	-1.37732	0.191743	0.0568718	0.485068	0.45757
8.74307	3.13904	8.58792	0.60287	4.34903	-1.31865	-1.56673	-1.46366	0.0732029	0.948718	0.195556	0.259351
2.04708	8.19348	9.60295	9.26225	3.55158	-0.669944	-1.65366	-1.22797	0.862786	0.910093	0.596016	0.481347
7.95653	5.61965	9.08166	5.41487	3.83054	-1.28207	-1.36748	-1.18098	0.715297	0.256459	0.489399	0.0864588
2.36347	9.94719	9.98655	3.57706	3.94701	-1.93679	-0.892368	-1.11785	0.1532	0.106078	0.542114	0.677361
4.0195	4.91699	7.15692	7.47945	2.60832	-0.571217	-1.48108	-0.55602	0.899835	0.636727	0.697265	0.793372
6.33124	4.26635	1.26322	8.31113	4.49698	-1.78664	-0.992184	-1.71816	0.519197	0.936361	0.768558	0.861564
2.49858	3.15829	9.63238	7.98107	2.81127	-0.91789	-1.18268	-0.710692	0.172398	0.880992	0.814594	0.761952
2.84229	5.244	5.61774	0.879096	3.93841	-1.19175	-1.57023	-1.17644	0.445715	0.510829	0.115899	0.655569
9.21784	1.91013	0.717046	6.79049	4.22346	-0.947887	-1.41581	-1.85977	0.876753	0.156574	0.215856	0.629038
3.56516	2.72616	7.81714	9.02342	3.46534	-1.81164	-0.849592	-0.804113	0.443786	0.317588	0.809251	0.346508
9.49311	9.12328	8.39002	3.70318	2.50557	-0.535383	-1.20601	-0.764182	0.937046	0.248698	0.454869	0.714384
9.54228	3.93921	3.35157	4.95891	4.18559	-1.19677	-1.54617	-1.44265	0.74094	0.979317	0.738285	0.720767
2.53645	5.33884	1.9621	1.68798	2.15565	-0.702958	-0.73346	-0.719233	0.38613	0.553502	0.775623	0.279294
8.09845	8.33233	4.01166	5.57147	3.41933	-1.29915	-1.37775	-0.742423	0.878691	0.695362	0.887006	0.440312
8.33152	6.39738	7.48517	1.56544	4.4389	-1.16825	-1.85372	-1.41693	0.593093	0.319842	0.651825	0.331578
0.928466	7.05827	6.02242	9.19283	3.02893	-0.860167	-1.17432	-0.994447	0.452335	0.999944	0.968908	0.0769671
2.39734	8.55459	2.88062	4.92944	4.6202	-1.87354	-1.38601	-1.36065	0.153876	0.941823	0.106184	0.39212
2.34663	4.15193	2.19927	7.74697	4.45415	-0.724537	-1.87434	-1.85527	0.215703	0.97612	0.627479	0.538584
6.97933	2.9544	5.38951	8.09482	3.85936	-1.49882	-0.934736	-1.4258	0.200347	0.0652285	0.455194	0.388618
5.74529	4.24036	8.53767	3.2065	4.09239	-0.785817	-1.5149	-1.79168	0.482278	0.449004	0.0783154	0.735938
1.11307	8.20984	7.53401	1.55086	2.94588	-0.814719	-0.84454	-1.28662	0.065095	0.208266	0.161902	0.245674
3.80359	0.89933	8.38365	8.58668	3.87335	-1.26256	-0.98431	-1.62648	0.678807	0.166601	0.568936	0.389468
8.85185	4.40079	9.56474	7.32248	2.16071	-0.89916	-0.678174	-0.583373	0.279432	0.833104	0.181465	0.370351
6.88448	9.48214	8.65161	2.73826	4.28326	-1.35309	-1.82091	-1.10927	0.942375	0.930467	0.575923	0.891332
7.93532	6.51322	3.81745	5.86853	3.57854	-1.41508	-0.880994	-1.28246	0.800638	0.0561473	0.899075	0.410798
5.46057	4.18597	2.10612	0.806532	4.41753	-1.49223	-1.793	-1.13229	0.403788	0.115403	0.289743	0.279164
9.45287	4.02171	3.95141	0.62525	3.42122	-0.663019	-0.857132	-1.90107	0.763394	0.331967	0.486549	0.270778
9.76652	3.20362	6.19829	2.0245	3.42943	-0.637453	-1.48304	-1.30893	0.851908	0.55138	0.903132	0.325484
6.89992	0.646507	2.4086	3.70442	3.81057	-1.37999	-0.764742	-1.66584	0.0581728	0.509516	0.844344	0.813448
2.37125	1.47949	3.96581	5.00283	3.66725	-1.4211	-1.00304	-1.24311	0.795779	0.574603	0.118936	0.910773
4.37345	1.81417	3.86397	9.50376	2.51681	-1.12651	-0.752349	-0.637959	0.0542724	0.230984	0.374138	0.615788
8.35891	2.73754	5.43479	1.6354	4.2699	-1.14202	-1.83524	-1.29264	0.214576	0.465446	0.155166	0.669245
9.37758	5.22294	9.00823	3.8777	4.20071	-1.21399	-1.11293	-1.87379	0.162717	0.247618	0.375622	0.827897
3.76802	2.05464	3.2772	4.71926	4.20699	-1.57055	-1.38801	-1.24843	0.553347	0.681424	0.501906	0.475632
9.48235	3.70662	8.52139	3.82321	2.7423	-0.975568	-0.9305	-0.836231	0.29609	0.43899	0.872785	0.872353
9.14141	7.20288	9.29289	9.80614	5.23612	-1.30383	-1.954	-1.97829	0.835165	0.227278	0.249941	0.252641
6.63524	4.84561	7.55762	5.70488	2.07136	-0.500108	-0.653453	-0.917794	0.961141	0.128866	0.426214	0.831986
2.85906	9.45405	4.58307	2.03305	4.90668	-1.59468	-1.3772	-1.93481	0.744892	0.238196	0.383711	0.454606
